file_name,Time|Time,Cell_length|Cell_length,DNA1|Ir191,DNA2|Ir193,BC1|Pd104,BC2|Pd106,BC3|Pd108,BC4|In113,BC5|In115,BC6|La139,pPLCg2|Pr141,CD19|Nd142,p4EBP1|Nd143,CD11b|Nd144,pAMPK|Nd145,pSTAT3|Nd146,CD34|Nd148,pSTAT5|Nd150,pS6|Sm147,pCREB|Sm149,pc-Cbl|Sm152,CD45|Sm154,CD123|Eu151,pSTAT1|Eu153,pZap70-Syk|Gd156,CD33|Gd158,CD47|Gd160,pAKT|Tb159,CD7|Dy162,CD15|Dy164,pRb|Ho165,CD44|Er166,CD38|Er167,pErk1-2|Er168,CD3|Er170,pP38|Tm169,CD117|Yb171,cCaspase3|Yb172,HLA-DR|Yb174,CD64|Yb176,CD41|Lu175,Viability|Pt195,PhenoGraph|PhenoGraph,Condition|Condition
H1_PhenoGraph_cluster2,1686670,24,230.4357147216797,582.3187255859375,2.024688243865967,47.662376403808594,75.70469665527344,-0.16440434753894806,-0.2644277811050415,30.35991477966309,-0.4780557453632355,0.5401178598403931,-0.11869263648986816,-0.34318405389785767,2.08766508102417,1.4264886379241943,-0.6873024702072144,-0.2649027407169342,-0.1969248652458191,8.956018447875977,5.260664939880371,608.95819091796875,-0.3591141104698181,390.74713134765625,-0.43853044509887695,-0.6452201008796692,19.407865524291992,0.22292625904083252,16.29150390625,1.2528172731399536,82.3676986694336,149.41453552246094,0.42098528146743774,-0.2366620898246765,480.39935302734375,-0.3900893032550812,-0.44926929473876953,-0.3641805052757263,-0.03445076197385788,-0.0972997322678566,-0.24346384406089783,0.8768994212150574,8,8
H1_PhenoGraph_cluster2,1756586,30,212.1378173828125,566.1630859375,104.06675720214844,93.24626922607422,91.82625579833984,-0.6635427474975586,1.1897677183151243,3.4392127990722656,1.357949137687683,4.673880577087402,4.489912986755371,4.544191360473633,6.458131790161133,-0.13445566594600675,0.9928417205810548,0.5628215670585632,-0.6993421912193298,8.148614883422852,-0.6228132247924805,593.024658203125,-0.3188096880912781,291.21734619140625,1.8953149318695068,-0.4502258598804474,42.99646759033203,3.7782602310180664,8.938752174377441,-0.6085934042930603,78.01739501953125,111.57711791992188,-0.43592727184295654,-0.6356597542762756,155.11257934570312,-0.28675952553749084,-0.04582054167985916,-0.2363392412662506,0.0096909487619996,0.7881249785423279,-0.4340682029724121,4.476984977722168,5,5
H1_PhenoGraph_cluster2,2839352,24,89.70343017578125,241.28021240234375,15.855901718139648,17.10164451599121,28.92864418029785,-0.28464946150779724,-0.19154241681098935,1.5321686267852783,-0.4670630097389221,-0.20526088774204257,-0.15960553288459778,-0.15996699035167694,4.7242045402526855,-0.28434935212135315,2.189638376235962,1.0455663204193115,-0.37460067868232727,4.60929012298584,1.1145626306533811,541.77215576171875,0.62227863073349,63.604583740234375,-0.7233041524887085,-0.7099083065986633,27.786767959594727,-0.5389568209648132,17.29750633239746,0.6729588508605957,29.03445625305176,12.178434371948242,3.879119634628296,0.7391298413276672,243.30694580078125,-0.15758685767650604,0.21737048029899597,-0.7010911703109741,-0.5908163785934448,-0.6133410930633545,0.4588856399059296,3.705758810043335,5,5
H1_PhenoGraph_cluster2,1772777,29,215.39547729492188,477.6117858886719,-0.2983335852622986,49.825645446777344,47.74555587768555,6.553746223449707,-0.5406412482261658,-0.35577136278152466,1.1425713300704956,3.614386796951294,0.89850914478302,-0.42824238538742065,-0.153465136885643,3.3816423416137695,1.0207319259643557,7.423264026641846,5.003007411956787,18.643516540527344,9.295499801635742,1360.59619140625,0.7841962575912476,146.48902893066406,0.7300917506217957,-0.3932327628135681,13.556121826171877,-0.5345285534858704,8.668084144592285,-0.08134743571281433,92.95118713378906,299.9557189941406,0.38301610946655273,0.9623395800590516,193.3888397216797,0.7010946869850159,1.7007910013198853,-0.2094416171312332,-0.6920255422592163,-0.691199004650116,0.2711770534515381,4.5920915603637695,6,6
H1_PhenoGraph_cluster2,2587193,22,252.6858062744141,422.6427917480469,2.284548759460449,57.85502243041992,53.99249267578125,-0.45944395661354065,-0.5111346244812012,30.579118728637695,1.693798542022705,3.4538090229034424,-0.35991960763931274,-0.0822078287601471,-0.1222541481256485,-0.6885432004928589,0.12217755615711212,5.023953914642334,-0.34449759125709534,1.3927602767944336,-0.14558608829975128,627.0689697265625,-0.37921369075775146,89.95735168457031,-0.21449586749076843,-0.3973436057567597,22.832355499267575,-0.01498462166637182,38.960838317871094,0.4997259080410004,20.650249481201172,45.50555419921875,-0.1532478928565979,-0.6947095990180969,288.5072326660156,-0.7349068522453308,-0.5952014327049255,-0.4585577845573426,-0.5989504456520081,-0.09580085426568984,-0.3047485649585724,3.0467710494995117,8,8
H1_PhenoGraph_cluster2,107452,23,215.12062072753903,399.0470581054687,2.155813217163086,40.04154968261719,-0.1839038133621216,12.656270027160645,7.882785797119141,-0.5772066712379456,1.0377358198165894,-0.00999749824404716,2.3108255863189697,-0.5742791295051575,3.271099328994751,0.6600143909454346,2.21706485748291,4.907139301300049,0.9357452988624572,32.91916275024414,4.539790630340576,695.1668701171875,0.3981890082359314,330.15130615234375,-0.04587998241186142,-0.3658919334411621,40.09703063964844,-0.5443788766860962,14.302797317504885,2.0689213275909424,20.43753433227539,126.50871276855467,0.12605176866054535,4.108997821807861,845.96551513671875,-0.17474769055843353,0.363213449716568,-0.04511867091059685,-0.3849953413009643,1.6191978454589844,-0.41667574644088745,-0.6695613861083984,9,9
H1_PhenoGraph_cluster2,90875,21,161.62953186035156,334.4203186035156,17.57086944580078,5.632663726806641,-0.09726736694574356,2.645345449447632,-0.5727795362472534,-0.2505340874195099,0.6286858320236206,-0.07457225769758224,1.5915459394454956,1.1139020919799805,-0.17020368576049805,-0.5098265409469604,-0.47950705885887146,1.4578603506088257,8.553121566772461,8.983292579650879,-0.173779234290123,773.60137939453125,-0.5731044411659241,127.34317016601562,-0.2170792669057846,-0.30438530445098877,60.31076431274414,-0.5056427717208862,9.990267753601074,-0.379240483045578,22.32529640197754,12.476280212402344,0.6555920839309692,3.825878381729126,338.3040466308594,1.1051369905471802,0.3606094717979431,-0.38657304644584656,-0.4110899865627289,-0.30665332078933716,-0.15896075963974,1.7455731630325315,16,16
H1_PhenoGraph_cluster2,3995047,22,115.4222412109375,357.0317687988281,18.181808471679688,21.36030387878418,-0.7730497717857361,6.5248188972473145,-0.45089191198349,-0.7914475202560425,-0.6349884867668152,-0.11439403891563416,-0.08073905855417252,0.5841195583343506,1.6444867849349976,-0.253219872713089,-0.5752551555633545,0.03660843893885612,0.7102400064468384,43.36387252807617,6.241188049316406,609.22412109375,0.32142016291618347,67.77320098876953,-0.32167091965675354,0.66119784116745,40.352176666259766,-0.5514906048774719,22.82455062866211,-0.31407034397125244,50.81254577636719,17.16576385498047,1.882250428199768,2.297051906585694,605.92596435546875,-0.1675814688205719,-0.4282507002353668,-0.04188898950815201,-0.7644777297973633,1.3035892248153689,-0.48106035590171814,1.2529772520065308,16,16
H1_PhenoGraph_cluster2,2825844,25,319.55877685546875,757.79644775390625,33.404518127441406,-0.5296364426612854,-0.4094359278678894,5.44919490814209,10.934882164001465,1.2251132726669312,-0.7003658413887024,-0.02113120444118976,8.962862014770508,-0.5634113550186157,2.4889376163482666,4.522518157958984,2.2220237255096436,7.205408573150635,1.495617151260376,14.086934089660645,1.058917760848999,1508.4117431640625,-0.42527198791503906,15.48712158203125,-0.6003348231315613,-0.6626866459846497,81.53472137451172,-0.5845707058906555,66.71095275878906,1.3348004817962646,34.543331146240234,332.9347839355469,-0.2877097725868225,0.45673415064811707,151.8662567138672,-0.22151760756969452,-0.6638545393943787,-0.01399522647261619,-0.584684431552887,-0.7380860447883606,-0.2361663430929184,-0.3696630299091339,18,18
H1_PhenoGraph_cluster2,4135168,17,173.84571838378906,392.5091552734375,-0.25019004940986633,58.48928451538086,-0.5261830687522888,-0.5978019833564758,4.438416481018066,8.922248840332031,-0.6414715647697449,0.753395140171051,3.5186190605163574,1.4995720386505127,11.629229545593262,4.197145938873291,-0.12335482239723206,1.8809683322906496,1.1328355073928833,12.116754531860352,2.3681273460388184,842.9052734375,-0.521054744720459,300.6676330566406,-0.18321454524993896,-0.0939105898141861,9.537701606750488,-0.25949054956436157,67.51776123046875,-0.6278495788574219,23.15477752685547,81.55891418457031,-0.14205749332904816,-0.6706535220146179,152.99830627441406,-0.00972623750567436,-0.1723894029855728,-0.13818250596523285,-0.4360608756542206,-0.793562114238739,-0.6358632445335388,0.7755817770957947,13,13
H1_PhenoGraph_cluster2,1226272,33,94.15837860107422,172.26162719726562,44.344051361083984,-0.5494428873062134,33.90257263183594,-0.4201746284961701,9.1216459274292,4.307685852050781,-0.33269384503364563,0.03603003174066543,-0.18677984178066256,4.040726184844971,4.292426109313965,-0.4619968831539154,1.0891103744506836,1.4950319528579712,-0.00461617670953273,2.211777687072754,0.9775730967521667,602.62457275390625,-0.1288861483335495,67.24125671386719,-0.3692147135734558,1.2983115911483765,36.765960693359375,2.557793140411377,12.774091720581056,0.3005932569503784,33.74254608154297,108.5661849975586,1.192701816558838,0.26819461584091187,91.60869598388672,2.1178576946258545,1.7498937845230105,-0.5311238169670105,0.10258453339338304,0.11324808746576308,-0.08291318267583847,-0.01482678204774856,1,1
H1_PhenoGraph_cluster2,239616,35,503.8753662109375,1078.3394775390625,66.52178955078125,8.506757736206055,45.38524627685547,0.8600440621376038,8.184640884399414,0.4542315900325775,2.092203140258789,-0.01134140882641077,9.6873140335083,8.005107879638672,6.05211877822876,-0.6695291996002197,3.027980327606201,2.983110189437866,2.0160574913024902,12.501514434814451,14.359235763549805,2933.040771484375,0.8288246989250183,139.0208282470703,-0.41994592547416687,-0.0921650230884552,108.75101470947266,-0.14814475178718567,146.3967742919922,-0.00873411353677511,62.040321350097656,133.28219604492188,2.9382009506225586,-0.2685685157775879,273.39910888671875,-0.5071278214454651,-0.08745712786912918,3.058473587036133,2.8181328773498535,1.721741795539856,0.7238751649856567,6.680974006652832,1,1
H1_PhenoGraph_cluster2,933018,23,267.5202941894531,520.5633544921875,37.612281799316406,-0.19807983934879303,-0.368014395236969,5.4915008544921875,6.0297322273254395,1.8496977090835571,0.5403159260749817,-0.42756718397140503,0.594459056854248,-0.31393736600875854,0.2602735161781311,2.7293741703033447,0.8586387634277344,2.03072452545166,1.510587215423584,7.903186798095703,0.4567630887031555,543.482177734375,-0.4431505799293518,46.143760681152344,0.01121124066412448,-0.3569391071796417,128.26185607910156,-0.20966266095638275,7.385401725769043,1.2074811458587646,21.43580436706543,44.5125846862793,-0.1610419601202011,-0.5498287081718445,459.5884704589844,-0.5756515264511108,-0.1052502915263176,1.7936978340148926,-0.46258848905563354,-0.41587013006210327,-0.03345301374793053,-0.241888165473938,18,18
H1_PhenoGraph_cluster2,4312913,25,265.4032897949219,522.2708740234375,1.3453925848007202,96.182830810546875,71.02336883544922,-0.2722548544406891,3.4271504878997803,-0.05330490320920944,-0.7469621896743774,7.064243316650391,3.9887442588806152,2.384559392929077,1.2059463262557983,1.877573609352112,1.5349065065383911,2.5972695350646973,3.2341928482055664,40.55109786987305,6.101117134094238,1941.5196533203125,1.055924415588379,82.4825668334961,-0.14186939597129822,-0.2515668570995331,15.3626127243042,0.6335640549659729,32.51174545288086,1.532542705535889,116.44754791259766,157.78260803222656,5.229644298553467,-0.09259629249572754,97.03656768798828,-0.437656432390213,1.0648701190948486,1.1492303609848022,-0.2585642635822296,-0.297944575548172,0.7393801808357239,14.802595138549805,7,7
H1_PhenoGraph_cluster2,2826163,20,145.8365478515625,244.84548950195312,-0.5258457064628601,5.241955757141113,5.692808628082275,-0.03484384715557098,-0.16190342605113983,4.950167179107666,-0.6456437110900879,-0.6369149088859558,-0.49270036816596985,-0.06279653310775757,-0.6244189143180847,-0.23614653944969177,-0.444575309753418,-0.6724721193313599,0.8481715321540833,8.70988941192627,0.254867821931839,385.3173522949219,-0.7555192708969116,329.28460693359375,-0.07521224766969681,-0.6769737005233765,16.45589828491211,-0.41938573122024536,19.914936065673828,-0.49010393023490906,16.33318328857422,25.90385627746582,1.2188655138015747,-0.21911482512950897,810.4049072265625,0.5064148902893066,-0.5689641237258911,-0.5691323280334473,0.1789485067129135,-0.5016394257545471,-0.5249985456466675,1.501600742340088,8,8
H1_PhenoGraph_cluster2,5329725,30,168.293701171875,398.4251098632813,45.00575637817383,31.309715270996097,-0.13033246994018555,6.1493330001831055,1.5252273082733154,-0.2380176931619644,2.341442108154297,4.384853363037109,2.747417688369751,4.887821674346924,8.62448501586914,-0.7860053181648254,-0.5328285694122314,-0.7020049095153809,1.704984188079834,3.485004425048828,6.241058349609375,793.60223388671875,1.014387607574463,502.1611328125,-0.1392991691827774,1.3010698556900024,56.7847900390625,-0.37880852818489075,36.59183120727539,3.258723735809326,40.592472076416016,121.74630737304688,9.91865062713623,4.966372489929199,1001.3029174804688,1.0363308191299438,-0.16448132693767548,-0.11140638589859007,-0.7620076537132263,-0.36644718050956726,-0.7008309960365295,3.648603916168213,16,16
H1_PhenoGraph_cluster2,2210296,36,106.84300994873048,157.7902069091797,30.04953384399414,4.180971145629883,23.9939022064209,0.11919429153203964,2.269745349884033,23.859113693237305,0.7877893447875977,1.0312899351119995,0.6969419121742249,-0.4545665681362152,-0.4191855490207672,0.6556482315063477,-0.5000013113021851,2.8993613719940186,0.7749549746513367,4.84216833114624,4.666031837463379,891.9717407226564,-0.30096954107284546,369.1051635742187,-0.7204675078392029,-0.30050110816955566,48.5316162109375,-0.33055534958839417,19.605541229248047,2.2979419231414795,63.7586669921875,122.4359359741211,8.008856773376465,1.1996471881866455,483.2203979492187,-0.28286266326904297,0.5748618841171265,-0.02666143327951431,-0.24182634055614471,-0.0474950261414051,-0.471483439207077,6.597737789154053,2,2
H1_PhenoGraph_cluster2,1828896,27,231.599853515625,454.2172546386719,69.23418426513672,-0.40820738673210144,-0.43991753458976746,-0.45063501596450806,7.33065128326416,6.451753616333008,1.9217705726623535,-0.47514644265174866,4.406722545623779,-0.3850429356098175,3.089923858642578,5.281244277954102,3.395944118499756,6.6664910316467285,2.750112295150757,17.49123191833496,4.713698387145996,480.1339721679687,1.3612600564956665,618.444091796875,-0.13598331809043884,-0.6474921703338623,38.61864471435547,-0.6440532803535461,26.68608665466309,0.4956425726413727,238.00173950195312,138.84719848632812,0.9455937147140504,0.8157190084457397,191.15512084960935,0.9472651481628418,1.0506699085235596,-0.2642328143119812,-0.01045430358499288,5.58695650100708,-0.6158967018127441,2.161834478378296,4,4
H1_PhenoGraph_cluster2,1688169,28,124.06655883789062,365.5157165527344,-0.6038998961448669,41.638675689697266,19.891489028930664,-0.19336563348770144,-0.04698725417256355,30.551345825195312,0.6248235702514648,-0.5578796863555908,1.1337809562683103,1.7550832033157349,5.212728023529053,1.9206713438034055,1.6495081186294556,3.936112880706787,1.0510786771774292,8.63805103302002,0.7176468968391418,1164.1087646484375,-0.5942741632461548,30.761381149291992,0.2557227909564972,-0.00338568515144288,19.349992752075195,0.2988583743572235,5.712056636810303,-0.4226906895637512,89.34556579589844,67.05048370361328,-0.09296691417694092,0.489626944065094,245.13796997070312,-0.01608885265886783,0.3278811275959015,-0.39609044790267944,2.395660400390625,0.8166248202323914,1.289514422416687,0.7046604156494141,8,8
H1_PhenoGraph_cluster2,2835021,24,194.4932403564453,470.0046691894531,-0.7087609767913818,55.90257263183594,44.14265441894531,-0.1472679227590561,-0.37795937061309814,33.61466598510742,2.141824960708618,-0.5870867967605591,1.335415005683899,0.16815662384033203,8.420021057128906,-0.743767499923706,3.629953622817993,5.361276626586914,0.8992142081260681,5.668914794921875,1.1850991249084473,935.3939208984376,-0.7592656016349792,165.45022583007812,1.7025994062423706,-0.6231036186218262,84.2086181640625,-0.04768647626042366,41.32817077636719,1.451138615608215,223.1319274902344,20.166160583496097,-0.03957967832684517,-0.27507340908050537,1034.93408203125,-0.3655419647693634,1.2867988348007202,-0.0786675438284874,0.8354093432426453,1.053125023841858,-0.21709491312503815,-0.545499861240387,8,8
H1_PhenoGraph_cluster2,179682,19,256.6769714355469,573.02496337890625,0.8656436204910278,9.510157585144045,27.93943977355957,0.10584383457899094,3.243781805038452,4.003830432891846,-0.4112641215324402,1.3460139036178589,-0.2677331268787384,-0.63671112060546875,0.4479351937770843,-0.5114495158195496,4.233348846435547,0.30793294310569763,-0.616409420967102,7.471339702606201,0.2858869731426239,966.39007568359375,2.001206159591675,340.2327575683594,0.8027647137641907,-0.20741717517375943,25.74408531188965,-0.3614227771759033,34.4221305847168,-0.00361722218804061,10.024556159973145,251.177978515625,-0.4589073956012726,0.5519456267356873,165.27391052246094,2.723686933517456,0.24236902594566345,-0.159470334649086,-0.1580791175365448,-0.6237459778785706,-0.3627695143222809,0.3158177435398102,7,7
H1_PhenoGraph_cluster2,23043,27,160.03977966308594,382.0359802246094,29.263776779174805,14.175844192504885,22.157228469848633,-0.2804791331291199,-0.337557315826416,-0.5391554236412048,-0.00255834427662193,1.189339280128479,-0.5030175447463989,0.977570652961731,-0.5943518877029419,-0.6560074687004089,-0.4665422737598419,-0.5418700575828552,-0.5603071451187134,3.5017690658569336,3.0727226734161377,473.180419921875,1.1204407215118408,241.64389038085935,2.1375460624694824,-0.18916693329811096,63.46621322631836,-0.4184715747833252,65.4230728149414,-0.42365097999572754,11.858161926269531,19.93293571472168,4.264016628265381,0.12752491235733032,401.7517700195313,1.4809982776641846,2.395108461380005,-0.22636234760284424,-0.651420533657074,1.8860507011413576,-0.08903823047876358,1.0197266340255735,5,5
H1_PhenoGraph_cluster2,4126995,30,209.49073791503903,450.1944580078125,57.0550537109375,-0.6770867109298706,-0.365075409412384,-0.4990445077419281,10.474417686462402,3.411238670349121,5.865386962890625,1.541819453239441,-0.7730025053024292,1.7876262664794922,1.0168756246566772,-0.13861286640167236,4.8245625495910645,1.7242841720581057,-0.03017527610063553,20.005828857421875,2.369471549987793,749.2108154296875,0.04707376286387443,267.2832946777344,-0.1096971333026886,-0.6366642117500305,40.576072692871094,-0.359382688999176,8.93922233581543,-0.8217891454696655,47.66057586669922,136.24403381347656,3.645578384399414,2.5419986248016357,462.6299743652344,0.25261378288269043,1.3272820711135864,-0.05187452957034111,-0.620103120803833,1.0327701568603516,0.2070721685886383,2.379100561141968,4,4
H1_PhenoGraph_cluster2,4537037,19,65.10246276855469,252.63853454589844,-0.3137270510196686,22.176401138305664,28.713459014892575,-0.554832935333252,-0.090433306992054,12.424724578857422,-0.6854400634765625,2.7007455825805664,-0.6254763007164001,0.4795658886432648,-0.12629517912864685,1.2602766752243042,0.7609800696372986,4.4672932624816895,-0.13484682142734528,6.9909257888793945,0.10991466790437698,498.5276794433594,-0.4788411259651184,18.222003936767575,-0.06574881821870804,2.3316328525543213,48.91073989868164,-0.29117295145988464,20.461380004882812,-0.35372838377952576,16.11220359802246,23.33111000061035,8.994668006896973,0.3471437394618988,279.7081604003906,0.1429355889558792,0.4573991298675537,-0.46230214834213257,-0.242647185921669,-0.22439569234848025,-0.02869203500449657,2.1816253662109375,8,8
